id1,id2,id3,id4,id5,id6,v1,v2,v3
id030,id007,id0000000062,28,83,97,2,8,69.035935
id032,id061,id0000000080,85,74,7,5,13,46.77102
id052,id063,id0000000070,82,30,37,1,6,84.754201
id014,id030,id0000000058,26,50,16,5,15,42.957656
id083,id009,id0000000007,4,11,18,2,8,98.882435
id022,id057,id0000000052,57,52,93,2,8,64.780514
id029,id008,id0000000092,100,4,36,5,14,98.945327
id057,id007,id0000000092,18,30,31,5,8,11.197787
id083,id041,id0000000042,75,7,73,3,8,11.027766
id086,id020,id0000000092,6,2,9,4,15,4.137983
id080,id057,id0000000028,53,42,28,5,11,93.879859
id067,id082,id0000000056,92,49,77,5,2,1.717677
id068,id021,id0000000093,30,80,68,4,14,8.969206
id090,id004,id0000000061,42,2,1,3,10,0.42317
id059,id098,id0000000055,100,25,28,1,6,21.971223
id092,id060,id0000000051,78,70,33,2,3,80.290834
id063,id065,id0000000088,16,7,22,5,1,38.928956
id012,id021,id0000000019,86,9,6,5,5,17.538121
id042,id079,id0000000047,21,69,7,3,13,12.869577
id088,id097,id0000000053,74,69,93,1,12,79.211115
id035,id100,id0000000006,94,55,62,4,12,70.037537
id059,id039,id0000000056,48,59,79,3,13,8.78071
id068,id010,id0000000071,89,75,14,4,11,59.111274
id003,id025,id0000000093,49,45,83,4,9,87.956798
id075,id055,id0000000100,99,59,55,5,10,8.718245
id032,id059,id0000000050,1,42,53,3,3,34.359372
id005,id006,id0000000083,8,85,19,1,12,95.655567
id081,id005,id0000000067,99,90,30,2,14,5.857857
id099,id053,id0000000030,20,28,12,5,11,82.213999
id008,id022,id0000000008,50,6,37,2,9,15.665603
id098,id002,id0000000066,47,91,22,5,1,0.063699
id099,id028,id0000000032,72,18,35,1,8,4.578254
id083,id045,id0000000013,45,32,88,4,12,94.980099
id074,id074,id0000000099,67,6,82,1,13,94.051901
id094,id062,id0000000080,6,4,95,3,1,62.521581
id036,id083,id0000000058,97,14,18,1,12,18.197965
id055,id032,id0000000078,75,43,19,5,15,52.429962
id011,id049,id0000000087,56,85,67,5,8,44.294929
id041,id048,id0000000098,54,65,1,2,14,73.932357
id091,id066,id0000000008,2,64,81,5,15,85.861483
id054,id083,id0000000094,79,25,66,5,10,27.537869
id029,id096,id0000000047,20,69,26,5,5,32.005389
id097,id003,id0000000006,88,77,50,3,1,97.790871
id049,id100,id0000000097,34,36,61,5,2,90.904814
id084,id084,id0000000031,41,90,91,4,14,38.441344
id019,id016,id0000000043,49,63,49,3,11,57.890315
id088,id075,id0000000045,15,59,11,1,9,86.598999
id093,id049,id0000000079,60,67,84,5,1,2.186993
id097,id039,id0000000027,89,79,43,1,3,25.312111
id094,id052,id0000000088,67,77,78,3,7,31.23527
id030,id012,id0000000075,3,61,65,3,9,99.575112
id071,id098,id0000000093,64,14,35,1,4,40.074138
id086,id048,id0000000063,1,59,13,4,11,13.810059
id042,id021,id0000000098,78,58,64,1,10,48.084357
id055,id015,id0000000057,99,1,73,3,8,75.140043
id080,id064,id0000000067,52,16,52,3,11,31.897955
id067,id047,id0000000042,23,21,97,1,14,62.713388
id018,id051,id0000000017,61,80,12,2,7,41.527604
id072,id052,id0000000061,94,38,78,2,5,10.811649
id036,id019,id0000000004,9,38,23,3,15,29.780552
id077,id015,id0000000041,91,88,3,4,5,56.211134
id049,id098,id0000000013,56,90,16,3,11,84.450554
id046,id056,id0000000066,68,82,30,3,6,64.141173
id007,id007,id0000000050,20,62,37,1,6,90.842595
id098,id078,id0000000040,98,34,89,5,11,42.836831
id032,id031,id0000000052,4,3,42,1,8,11.55808
id008,id037,id0000000055,15,24,33,2,3,35.688037
id081,id048,id0000000030,61,69,66,5,10,60.708318
id016,id053,id0000000039,93,81,61,4,13,84.341867
id084,id057,id0000000033,29,42,1,5,5,87.193461
id059,id072,id0000000055,22,51,75,2,1,91.519179
id090,id026,id0000000079,79,29,3,4,7,96.113118
id079,id095,id0000000022,92,79,79,3,6,80.748229
id069,id022,id0000000015,7,70,23,3,6,15.410059
id051,id088,id0000000068,4,23,16,1,15,54.702957
id038,id041,id0000000099,85,72,22,1,11,54.012386
id059,id014,id0000000020,12,3,44,4,1,91.104891
id085,id096,id0000000030,43,32,76,1,10,42.591501
id065,id073,id0000000001,91,89,86,1,1,5.435197
id071,id036,id0000000045,4,49,40,2,11,62.783457
id029,id014,id0000000085,51,15,89,3,7,18.196721
id086,id084,id0000000027,9,36,66,4,11,28.64786
id064,id004,id0000000085,19,45,98,1,10,66.345681
id070,id005,id0000000040,75,24,53,4,15,39.589509
id076,id034,id0000000094,46,29,35,5,3,41.348141
id019,id055,id0000000032,71,34,80,3,9,49.019623
id067,id022,id0000000001,7,7,58,4,4,47.749774
id096,id021,id0000000041,40,20,16,4,2,50.539999
id004,id042,id0000000053,15,97,64,1,9,95.964101
id042,id051,id0000000020,87,5,52,2,10,83.556474
id076,id033,id0000000035,92,65,76,5,3,42.487568
id032,id043,id0000000096,20,37,31,4,1,66.852285
id093,id075,id0000000062,20,96,33,5,2,59.120079
id100,id005,id0000000058,40,50,41,2,2,94.077425
id080,id100,id0000000092,27,93,57,3,15,37.697087
id040,id096,id0000000017,32,94,13,2,11,4.219207
id035,id076,id0000000038,96,11,27,2,3,23.737003
id035,id025,id0000000092,2,53,19,3,1,54.892744
id072,id072,id0000000100,21,69,22,2,15,10.454615
id048,id079,id0000000032,75,9,80,5,6,73.332442
id022,id054,id0000000039,21,77,72,3,13,50.115553
id036,id086,id0000000077,81,71,36,1,6,17.366811
id025,id087,id0000000038,46,66,90,3,4,89.182938
id078,id025,id0000000085,16,94,57,4,13,13.008022
id017,id091,id0000000044,3,63,46,1,7,0.743333
id011,id074,id0000000091,36,79,93,3,4,78.706244
id078,id050,id0000000019,11,7,86,1,11,37.381369
id018,id098,id0000000077,4,35,77,1,10,59.980428
id036,id035,id0000000058,48,8,76,5,3,65.214521
id048,id066,id0000000033,74,33,99,5,3,55.091701
id067,id031,id0000000094,20,56,85,1,14,93.724143
id094,id039,id0000000096,84,14,48,1,2,29.924552
id082,id097,id0000000071,5,89,76,4,12,93.750409
id068,id016,id0000000038,68,17,32,3,14,42.310927
id049,id031,id0000000087,77,27,1,2,6,3.529298
id036,id087,id0000000037,38,24,42,4,12,67.158122
id024,id032,id0000000016,7,86,78,4,12,41.903666
id079,id093,id0000000080,94,73,41,3,10,72.468673
id037,id089,id0000000031,88,51,98,5,7,77.260188
id088,id082,id0000000073,98,85,5,1,5,73.829257
id049,id053,id0000000096,72,49,79,1,1,11.936216
id099,id047,id0000000019,58,60,68,4,1,65.164925
id036,id025,id0000000021,14,87,13,1,3,2.578603
id063,id074,id0000000027,62,12,40,2,12,84.386835
id064,id040,id0000000020,15,33,97,5,7,28.36425
id020,id010,id0000000030,87,56,38,4,4,63.652829
id079,id015,id0000000003,18,90,21,5,13,2.676204
id051,id013,id0000000052,81,2,45,1,10,24.839263
id037,id006,id0000000067,67,23,32,4,13,38.486643
id072,id031,id0000000029,21,57,71,4,13,38.833183
id029,id002,id0000000064,68,53,81,2,3,70.889447
id012,id077,id0000000098,58,47,60,1,6,18.526174
id014,id036,id0000000032,11,69,33,3,5,16.628209
id024,id039,id0000000019,74,48,9,2,1,30.7294
id075,id092,id0000000028,9,34,77,4,13,58.853604
id015,id033,id0000000023,8,66,64,2,3,29.3286
id067,id033,id0000000008,2,91,73,2,7,91.982012
id009,id016,id0000000021,95,52,87,5,1,16.097328
id046,id037,id0000000082,64,38,17,3,14,0.984866
id035,id091,id0000000085,66,36,20,5,1,34.004105
id068,id050,id0000000037,9,22,66,4,10,41.518107
id055,id017,id0000000070,87,18,10,2,11,73.47963
id048,id013,id0000000015,89,83,94,3,11,17.660512
id091,id028,id0000000099,26,47,89,5,2,14.167471
id088,id078,id0000000025,26,83,2,3,2,15.044159
id084,id039,id0000000012,46,97,35,3,2,17.323825
id032,id061,id0000000084,25,35,99,3,11,43.433028
id079,id023,id0000000038,78,100,62,5,4,8.545732
id023,id056,id0000000039,41,26,79,2,3,6.682727
id076,id080,id0000000015,6,32,99,2,2,12.484323
id077,id002,id0000000003,5,32,54,4,14,86.529578
id089,id097,id0000000085,64,22,53,5,13,60.707743
id001,id026,id0000000051,6,22,46,1,13,19.211657
id042,id018,id0000000094,37,90,70,2,13,22.131341
id037,id035,id0000000097,100,2,43,2,9,76.816383
id049,id008,id0000000051,56,16,66,4,15,61.535551
id008,id017,id0000000060,17,48,43,2,10,84.097686
id038,id019,id0000000038,98,35,3,5,15,67.645096
id023,id026,id0000000017,5,26,5,2,14,59.242766
id020,id060,id0000000045,86,71,75,3,9,52.435057
id049,id082,id0000000097,95,45,48,3,3,86.899334
id036,id007,id0000000005,29,57,65,3,7,21.288523
id021,id044,id0000000074,26,5,95,4,7,45.872828
id079,id041,id0000000036,5,66,95,3,1,45.208982
id041,id022,id0000000060,42,16,62,4,3,5.12979
id043,id002,id0000000007,31,39,22,1,6,14.080708
id091,id096,id0000000037,81,6,65,3,10,50.071617
id044,id075,id0000000059,75,56,44,1,7,66.994082
id067,id098,id0000000087,32,11,10,2,9,10.832195
id058,id063,id0000000054,77,52,5,2,11,73.972018
id092,id033,id0000000043,35,84,51,1,8,50.562367
id078,id084,id0000000097,24,77,55,3,8,78.793244
id027,id070,id0000000082,5,23,23,1,7,48.364014
id080,id050,id0000000028,43,83,100,1,4,67.430085
id090,id079,id0000000035,50,34,1,1,6,43.525347
id080,id081,id0000000045,28,3,11,5,3,39.767157
id053,id067,id0000000084,46,49,37,1,10,29.229702
id071,id035,id0000000021,68,6,54,1,14,97.178624
id095,id036,id0000000050,89,72,42,5,9,34.903878
id034,id091,id0000000093,93,41,59,1,10,74.99973
id031,id023,id0000000027,35,77,47,2,2,97.100466
id074,id080,id0000000022,72,96,88,4,2,8.908824
id026,id050,id0000000061,83,86,88,2,7,60.607642
id071,id032,id0000000073,46,9,78,5,14,42.734615
id061,id021,id0000000035,59,20,15,3,15,99.602062
id093,id034,id0000000041,91,53,79,4,1,39.825303
id003,id055,id0000000086,17,13,42,3,4,43.95676
id013,id094,id0000000080,63,97,33,1,4,44.014656
id001,id019,id0000000068,87,41,3,1,8,57.898925
id006,id068,id0000000070,13,40,29,2,1,69.969005
id050,id079,id0000000058,91,87,98,5,11,16.319437
id060,id078,id0000000048,13,87,67,4,9,78.731304
id078,id002,id0000000060,21,22,43,1,5,57.832336
id019,id036,id0000000025,55,52,20,4,8,4.441913
id061,id001,id0000000046,40,82,80,4,9,2.63125
id074,id013,id0000000012,47,68,62,5,13,13.813184
id067,id047,id0000000038,47,49,47,3,13,86.088975
id032,id029,id0000000087,88,6,3,1,7,15.376066
id085,id092,id0000000021,50,60,63,4,7,24.890974
id067,id057,id0000000055,42,25,3,4,6,27.559105
id013,id006,id0000000020,79,13,85,4,12,43.789671
id037,id011,id0000000039,88,20,48,1,1,40.677746
id040,id066,id0000000096,46,94,5,3,8,57.642394
id051,id076,id0000000072,64,54,50,2,15,49.380184
id004,id019,id0000000062,94,12,26,5,13,64.689193
id090,id083,id0000000041,88,80,65,1,1,21.854201
id080,id059,id0000000092,14,68,93,2,9,84.521045
id075,id082,id0000000018,27,61,86,2,1,14.072301
id014,id099,id0000000019,16,93,96,4,3,48.800735
id064,id047,id0000000028,99,71,37,4,2,83.928767
id018,id060,id0000000089,1,56,86,1,4,31.82251
id042,id089,id0000000005,78,95,40,3,14,63.064009
id048,id086,id0000000032,67,6,78,1,3,45.783348
id084,id053,id0000000018,76,4,19,5,6,46.001687
id084,id060,id0000000090,62,12,61,1,8,56.396725
id003,id054,id0000000004,25,30,88,4,2,72.901753
id068,id058,id0000000073,44,42,35,3,1,12.745518
id079,id047,id0000000007,37,92,53,5,4,12.20731
id058,id071,id0000000026,16,10,38,3,2,40.92999
id078,id094,id0000000050,10,77,59,4,3,77.171987
id011,id077,id0000000018,58,31,37,4,11,86.797088
id028,id086,id0000000025,1,46,98,3,8,25.063732
id071,id086,id0000000083,35,16,39,1,2,29.194977
id040,id085,id0000000043,74,98,66,4,13,60.951088
id039,id032,id0000000063,64,71,87,1,7,70.734835
id066,id051,id0000000070,65,69,33,1,14,66.424637
id070,id048,id0000000010,37,68,8,3,8,88.220643
id001,id052,id0000000013,7,13,55,4,1,99.372086
id063,id083,id0000000083,5,77,54,4,2,25.37701
id091,id075,id0000000090,28,83,62,1,8,5.636372
id067,id066,id0000000028,65,46,68,5,5,42.221089
id001,id019,id0000000069,65,29,28,4,2,23.053796
id066,id084,id0000000022,41,80,60,5,8,95.014801
id061,id084,id0000000033,5,33,32,2,2,97.458899
id059,id082,id0000000009,48,78,15,3,3,70.048852
id004,id094,id0000000027,67,65,66,3,7,93.766952
id085,id068,id0000000092,32,68,95,4,14,67.874355
id013,id088,id0000000035,15,24,31,2,15,69.171672
id054,id004,id0000000025,54,83,22,2,5,57.860226
id007,id031,id0000000082,80,93,67,5,7,11.426354
id032,id035,id0000000079,43,82,48,5,12,4.499886
id035,id088,id0000000092,30,94,21,5,5,12.57554
id016,id049,id0000000052,25,100,84,2,10,18.262038
id048,id092,id0000000015,89,27,44,3,8,15.307726
id099,id093,id0000000086,7,20,1,3,6,79.097504
id060,id089,id0000000055,21,30,62,1,9,12.174255
id061,id096,id0000000059,31,4,90,2,5,32.723947
id089,id090,id0000000079,54,64,36,2,9,64.1895
id100,id014,id0000000057,66,6,90,3,6,10.968765
id045,id044,id0000000029,98,52,90,1,3,23.184817
id054,id097,id0000000049,46,96,22,3,13,88.142784
id030,id008,id0000000029,34,25,22,5,11,99.574294
id032,id026,id0000000026,72,50,75,4,4,19.432524
id001,id040,id0000000087,80,35,44,2,14,90.447183
id086,id011,id0000000068,36,45,45,1,3,13.638556
id006,id051,id0000000016,15,89,48,5,2,90.555308
id033,id060,id0000000069,9,6,28,5,15,97.869511
id008,id097,id0000000075,100,38,86,4,4,65.792733
id094,id077,id0000000015,40,55,28,4,3,77.892896
id089,id049,id0000000036,32,63,57,4,1,93.955734
id063,id085,id0000000034,17,98,19,1,8,39.413494
id092,id006,id0000000029,40,75,39,4,7,25.39421
id013,id091,id0000000065,69,22,68,4,1,41.816301
id022,id074,id0000000027,71,68,10,1,5,43.393334
id081,id045,id0000000082,18,94,87,1,5,54.004383
id066,id077,id0000000064,84,18,83,4,14,45.082727
id042,id031,id0000000081,85,5,42,2,2,94.761942
id071,id004,id0000000053,98,76,85,1,5,94.954543
id060,id046,id0000000067,40,21,42,3,5,15.907067
id003,id099,id0000000095,92,22,9,2,5,36.735579
id026,id094,id0000000008,36,8,32,3,10,47.932012
id048,id013,id0000000018,5,99,39,5,14,55.817126
id012,id065,id0000000047,69,35,82,2,13,56.368887
id077,id067,id0000000022,71,8,37,4,7,90.489297
id001,id066,id0000000044,16,19,54,4,8,48.938902
id085,id021,id0000000021,48,20,62,5,15,94.51463
id015,id044,id0000000070,2,15,69,5,8,14.972146
id071,id015,id0000000062,37,91,31,4,8,27.238181
id050,id083,id0000000071,18,30,55,1,7,41.137077
id048,id100,id0000000095,85,37,92,5,10,90.769819
id063,id011,id0000000041,81,9,85,1,2,60.366149
id037,id063,id0000000053,55,79,19,4,2,67.831019
id069,id093,id0000000036,47,12,48,4,1,78.44321
id015,id045,id0000000080,96,86,10,4,5,7.127094
id091,id061,id0000000050,30,31,43,4,10,11.977648
id005,id047,id0000000062,62,75,47,5,11,1.717637
id042,id055,id0000000087,93,31,24,2,11,28.460098
id033,id015,id0000000017,60,54,5,3,5,48.384541
id001,id055,id0000000047,3,62,35,5,1,58.677295
id094,id069,id0000000058,75,34,34,4,8,57.650431
id073,id069,id0000000065,94,24,23,4,10,72.994807
id076,id083,id0000000085,96,21,39,2,5,71.556769
id062,id063,id0000000095,16,96,18,5,6,45.578553
id063,id088,id0000000071,79,48,28,2,10,34.694024
id070,id054,id0000000037,18,21,16,5,12,80.702584
id021,id005,id0000000013,1,63,69,4,4,59.419714
id066,id070,id0000000044,87,75,50,2,6,76.05723
id023,id086,id0000000028,78,78,37,2,5,9.882603
id071,id061,id0000000053,85,99,29,2,12,78.778996
id067,id009,id0000000065,38,6,9,3,9,18.561204
id094,id061,id0000000036,81,80,28,4,5,80.379659
id025,id001,id0000000079,15,54,59,1,4,46.532166
id076,id005,id0000000018,36,33,45,5,1,92.868955
id036,id085,id0000000055,35,88,35,1,10,16.638611
id021,id073,id0000000017,14,10,60,3,3,39.398209
id055,id080,id0000000073,62,100,43,2,7,17.955242
id029,id084,id0000000094,83,93,38,2,7,42.601853
id058,id005,id0000000031,33,35,7,5,10,30.460497
id080,id039,id0000000034,20,14,69,4,15,76.587343
id009,id100,id0000000068,54,97,91,4,2,90.73265
id032,id086,id0000000020,23,46,29,5,12,66.406308
id089,id052,id0000000080,25,96,50,3,5,47.763228
id038,id071,id0000000008,41,100,30,5,12,40.166485
id023,id082,id0000000040,1,49,78,1,5,95.722168
id005,id077,id0000000061,72,66,63,4,12,10.19101
id002,id010,id0000000014,68,44,77,2,1,58.821505
id022,id047,id0000000011,31,87,68,2,10,30.438296
id003,id077,id0000000080,99,19,80,1,11,35.967128
id057,id027,id0000000010,61,56,56,2,10,79.054728
id070,id010,id0000000024,64,16,30,4,2,54.950696
id073,id061,id0000000001,39,16,21,3,4,52.014142
id027,id035,id0000000049,25,24,21,1,3,8.709928
id082,id033,id0000000092,94,71,49,1,3,59.247842
id028,id084,id0000000082,61,82,28,2,11,41.464395
id051,id039,id0000000077,78,22,67,5,6,36.842771
id084,id094,id0000000069,74,29,35,4,7,64.723338
id046,id032,id0000000065,93,71,29,1,14,55.655888
id039,id069,id0000000013,91,13,64,2,8,26.873851
id092,id088,id0000000051,70,78,4,3,14,14.182028
id043,id094,id0000000055,30,17,44,1,1,13.030535
id041,id083,id0000000056,56,24,85,3,14,75.587384
id080,id099,id0000000084,32,76,52,2,5,48.315099
id040,id083,id0000000039,9,55,97,3,8,88.291741
id075,id085,id0000000001,43,52,95,2,5,28.088404
id060,id065,id0000000100,35,93,74,1,9,78.602201
id035,id096,id0000000064,38,71,8,1,10,18.384747
id064,id085,id0000000007,1,5,76,1,7,95.988461
id015,id040,id0000000039,18,27,19,1,10,94.264481
id035,id087,id0000000059,59,54,63,2,13,60.406365
id027,id061,id0000000024,69,53,73,4,15,69.734912
id032,id046,id0000000076,40,46,69,1,10,86.823847
id075,id033,id0000000055,86,80,97,3,9,40.104446
id053,id026,id0000000097,56,5,22,1,1,6.870366
id010,id017,id0000000082,74,40,80,5,2,82.124875
id027,id077,id0000000033,34,50,70,2,12,68.862145
id031,id093,id0000000083,50,62,55,3,9,83.033577
id065,id039,id0000000093,45,18,56,2,6,66.348945
id047,id086,id0000000074,14,85,36,5,12,31.641094
id035,id092,id0000000014,62,2,50,2,3,77.751729
id062,id042,id0000000044,99,8,43,5,8,39.114646
id015,id058,id0000000024,9,64,86,1,11,60.094518
id022,id026,id0000000038,31,58,25,2,4,69.232782
id074,id085,id0000000014,18,42,61,4,4,38.021249
id043,id048,id0000000083,66,49,19,4,6,29.529334
id038,id066,id0000000060,26,63,38,2,2,35.622743
id043,id031,id0000000010,73,39,4,5,5,73.818108
id005,id068,id0000000034,40,44,93,1,8,86.384309
id072,id095,id0000000028,52,74,10,4,14,12.219515
id083,id018,id0000000085,23,28,33,2,8,34.629463
id069,id068,id0000000054,70,10,3,2,8,31.44718
id058,id058,id0000000023,40,71,7,1,15,31.869566
id089,id078,id0000000096,40,91,42,2,13,79.451518
id030,id086,id0000000047,64,28,77,4,13,79.710744
id066,id052,id0000000009,26,77,90,2,8,19.00005
id097,id047,id0000000041,18,81,95,1,3,10.940758
id083,id098,id0000000011,11,15,77,4,6,46.998698
id017,id086,id0000000098,17,73,30,1,8,23.430557
id044,id013,id0000000043,39,4,83,3,15,30.28555
id051,id019,id0000000026,89,66,52,4,3,71.411384
id026,id012,id0000000078,30,4,83,5,8,29.941787
id007,id086,id0000000086,35,10,88,2,8,50.721548
id063,id046,id0000000079,65,51,50,5,7,30.296706
id037,id086,id0000000058,24,40,30,3,7,87.694404
id024,id085,id0000000006,94,52,63,4,7,79.002126
id097,id047,id0000000044,35,40,51,4,4,14.638449
id035,id015,id0000000092,12,56,83,5,2,70.201043
id089,id064,id0000000004,79,24,47,5,4,67.499767
id002,id092,id0000000058,47,37,18,4,5,73.20883
id041,id025,id0000000060,72,82,64,2,11,58.717198
id099,id022,id0000000060,42,29,16,5,15,17.964067
id010,id026,id0000000005,55,27,46,2,6,90.30993
id094,id014,id0000000064,48,27,14,1,5,46.05213
id007,id085,id0000000051,69,46,47,1,2,48.755327
id050,id045,id0000000061,27,17,86,1,13,49.986459
id098,id095,id0000000062,48,96,9,1,10,54.822788
id045,id081,id0000000005,42,48,99,5,15,48.603519
id090,id008,id0000000007,34,96,56,3,15,1.39849
id031,id041,id0000000083,66,92,59,1,11,97.473865
id083,id019,id0000000022,62,58,24,3,14,2.597177
id049,id060,id0000000028,37,71,49,3,13,0.394934
id032,id099,id0000000074,78,98,55,1,8,39.187421
id019,id029,id0000000034,95,13,5,5,13,83.234015
id005,id027,id0000000098,54,42,69,1,12,27.31976
id003,id028,id0000000074,44,44,37,4,12,30.444074
id069,id092,id0000000027,98,4,16,1,3,85.705487
id088,id095,id0000000009,54,28,89,3,5,98.09875
id085,id007,id0000000039,11,26,20,3,1,37.281998
id034,id055,id0000000091,40,87,45,1,9,43.644364
id093,id016,id0000000071,2,56,24,2,15,29.49105
id068,id083,id0000000007,39,24,27,5,5,60.21903
id077,id051,id0000000092,8,83,74,3,15,7.46599
id085,id077,id0000000091,77,95,47,5,10,35.677424
id026,id031,id0000000077,83,85,24,3,8,85.458243
id062,id051,id0000000072,94,19,72,3,2,43.153311
id056,id077,id0000000051,21,77,55,1,11,12.538926
id067,id047,id0000000081,46,31,55,2,10,64.969883
id002,id069,id0000000078,25,12,68,5,13,54.699671
id083,id073,id0000000033,20,45,39,2,6,55.113213
id063,id074,id0000000081,47,91,78,2,11,68.628735
id096,id025,id0000000062,35,73,7,5,13,79.771029
id076,id041,id0000000006,76,17,57,5,7,35.401253
id011,id079,id0000000065,78,14,95,5,7,38.982611
id063,id020,id0000000017,25,30,43,2,2,78.287488
id056,id009,id0000000099,16,95,4,4,2,42.709215
id084,id013,id0000000025,99,56,40,3,2,94.909118
id082,id027,id0000000027,56,57,60,4,4,97.62571
id088,id058,id0000000010,42,44,42,4,2,41.133743
id008,id005,id0000000072,54,97,30,2,6,14.994604
id037,id025,id0000000035,28,71,84,2,15,61.418934
id072,id006,id0000000011,99,24,22,4,10,85.512091
id091,id047,id0000000039,74,68,31,3,12,30.985838
id098,id009,id0000000079,39,33,100,5,4,82.204037
id078,id053,id0000000090,61,74,16,4,14,45.899934
